datetime,project,type,title,author,url,notes
2022-01-27 22:07:19,posit-workbench,blog,"Develop, collaborate, and scale across R and Python","",https://posit.co/blog/develop-collaborate-and-scale-across-r-and-python/,""
2022-01-26 00:00:00,shiny-r,blog,How to Win the RStudio Shiny Contest,"",https://posit.co/blog/how-to-win-the-rstudio-shiny-contest/,""
2022-01-18 00:00:00,"",blog,Three Videos to Supercharge Your R Skills,"",https://posit.co/blog/three-videos-to-supercharge-your-r-skills/,""
2022-01-13 22:07:19,shiny-r,blog,Sharing secure and scalable Shiny apps on RStudio Connect,"",https://posit.co/blog/sharing-shiny-apps-on-rstudio-connect/,""
2022-01-10 22:07:19,"",blog,Using RStudio on Amazon SageMaker: Questions from the Community,"",https://posit.co/blog/using-rstudio-on-amazon-sagemaker-faq/,""
2022-01-06 22:07:19,"",blog,R Markdown Lesser-Known Tips & Tricks #2: Cleaning Up Your Code,"",https://posit.co/blog/r-markdown-tips-tricks-2-cleaning-up-your-code/,""
2022-01-05 00:00:00,"",blog,RStudio Community Monthly Events - January 2022,"",https://posit.co/blog/rstudio-community-monthly-events-january-2022/,""
2022-01-04 22:07:19,posit-workbench,blog,2021 at RStudio: A Year in Review,"",https://posit.co/blog/2021-a-year-in-review/,""
2021-12-22 00:00:00,"",blog,RStudio Connect 2021 Year in Review,"",https://posit.co/blog/rstudio-connect-2021-year-in-review/,""
2021-12-20 22:07:19,"",blog,Integrating dynamic R and Python models in Tableau using plumbertableau,"",https://posit.co/blog/dynamic-r-and-python-models-in-tableau-using-plumbertableau/,""
2021-12-16 22:07:19,"",blog,Winners of the 2021 Table Contest,"",https://posit.co/blog/winners-of-the-2021-table-contest/,""
2021-12-15 22:07:20,"",blog,Sharing data with the pins package,"",https://posit.co/blog/sharing-data-with-the-pins-package/,""
2021-12-08 22:07:20,"",blog,Using Keras for deep learning with R,"",https://posit.co/blog/deep-learning-with-r-keras-for-r-updates/,""
2021-12-06 22:07:20,posit-workbench,blog,Three ways to program in Python with RStudio,"",https://posit.co/blog/three-ways-to-program-in-python-with-rstudio/,""
2021-12-02 00:00:00,"",blog,RStudio Community Monthly Events - December 2021,"",https://posit.co/blog/rstudio-community-monthly-events-december-2021/,""
2021-11-22 22:07:20,posit-workbench,blog,R Markdown Lesser-Known Tips & Tricks #1: Working in the RStudio IDE,"",https://posit.co/blog/r-markdown-tips-tricks-1-rstudio-ide/,""
2021-11-17 22:07:20,"",blog,Announcing the RStudio Blog’s new vision and design,"",https://posit.co/blog/announcing-the-rstudio-blog-s-new-vision-and-design/,""
2021-11-15 00:00:00,"",blog,How To Augment Tableau With R & Python - A Webinar and Case Study from Sweden,"",https://posit.co/blog/augment-tableau-with-r-python/,""
2021-11-08 22:07:20,"",blog,Building code movies with flipbookr,"",https://posit.co/blog/building-code-movies-with-flipbookr/,""
2021-11-03 00:00:00,"",blog,RStudio Community Monthly Events - November 2021,"",https://posit.co/blog/rstudio-community-monthly-events-november-2021/,""
2021-11-02 22:07:20,"",blog,Announcing RStudio on Amazon SageMaker,"",https://posit.co/blog/announcing-rstudio-on-amazon-sagemaker/,""
2021-11-02 00:00:00,shiny-r,blog,"How the ""Clusterbuster"" Shiny App Helps Hundreds of Doctors and Epidemiologists Battle COVID-19 in the Netherlands","",https://posit.co/blog/how-the-clusterbuster-shiny-app-helps-battle-covid-19-in-the-netherlands/,""
2021-10-27 00:00:00,"",blog,RStudio at R/Pharma 2021,"",https://posit.co/blog/rstudio-at-r-pharma-2021/,""
2021-10-27 00:00:00,"",blog,Announcing the RStudio 2021 Communications Survey,"",https://posit.co/blog/announcing-the-2021-rstudio-communications-survey/,""
2021-10-26 00:00:00,"",blog,RStudio Professional Drivers 2021.10.0,"",https://posit.co/blog/pro-drivers-2021-10-0-release/,""
2021-10-26 00:00:00,"",blog,How Data Scientists and Security Teams Can Effectively Work Together,"",https://posit.co/blog/how-data-scientists-and-security-teams-can-work-together/,""
2021-10-22 00:00:00,"",blog,The INSPIRE U2 Program: Student Reflections on Data Science Training,"",https://posit.co/blog/the-inspire-u2-program-student-reflections/,""
2021-10-21 22:07:20,shiny-r,blog,Embedding Shiny apps in Tableau dashboards using shinytableau,"",https://posit.co/blog/embedding-shiny-apps-in-tableau-dashboards-using-shinytableau/,""
2021-10-20 00:00:00,"",blog,The INSPIRE U2 Program: Training Students in Big Data and Statistics Using RStudio,"",https://posit.co/blog/the-inspire-u2-program/,""
2021-10-14 00:00:00,shiny-r,blog,Why Your Data Science Team Might Need a Shiny Deployment Engineer,"",https://posit.co/blog/why-your-ds-team-might-need-a-shiny-deployment-engineer/,""
2021-10-12 22:07:20,"",blog,RStudio Connect 2021.09.0 Tableau Analytics Extensions,"",https://posit.co/blog/rstudio-connect-2021-09-0-tableau-analytics-extensions/,""
2021-10-06 00:00:00,"",blog,Teaching a Biomedical Data Science Course Using RStudio Cloud,"",https://posit.co/blog/teaching-data-science-with-rstudio-cloud/,""
2021-10-04 00:00:00,"",blog,pins 1.0.0,"",https://posit.co/blog/pins-1-0-0/,""
2021-09-29 22:07:20,"",blog,RStudio 2021.09.0 Update: What's New,"",https://posit.co/blog/rstudio-2021-09-0-update-whats-new/,""
2021-09-29 22:07:20,shiny-r,blog,How to use shinyMatrix and plotly graphs as inputs in a Shiny app,"",https://posit.co/blog/how-to-use-shinymatrix-and-plotly-graphs/,""
2021-09-28 00:00:00,"",blog,What's New on RStudio Cloud - September 2021,"",https://posit.co/blog/what-s-new-on-rstudio-cloud-september-2021/,""
2021-09-23 00:00:00,"",blog,Curating for @WeAreRLadies on Twitter,"",https://posit.co/blog/curating-for-wearerladies-on-twitter/,""
2021-09-22 00:00:00,"",blog,RStudio Package Manager 2021.09.0 - Capturing and Maintaining Working Repositories,"",https://posit.co/blog/rstudio-package-manager-2021-09-0-capturing-and-maintaining-working-repositories/,""
2021-09-21 00:00:00,posit-workbench,blog,RStudio Workbench Load Balancing Changes,"",https://posit.co/blog/rstudio-workbench-load-balancing-changes/,""
2021-09-20 22:07:20,"",blog,An RStudio Table Contest for 2021,"",https://posit.co/blog/rstudio-table-contest-2021/,""
2021-09-16 00:00:00,"",blog,The Advantages of Code-First Data Science,"",https://posit.co/blog/the-advantages-of-code-first-data-science/,""
2021-09-14 00:00:00,shiny-r,blog,How do you use Shiny to communicate to 8 million people?,"",https://posit.co/blog/how-do-you-use-shiny-to-communicate-to-8-million-people/,""
2021-09-07 00:00:00,"",blog,My Excel and R Journey in Financial Services,"",https://posit.co/blog/my-excel-and-r-journey-in-financial-services/,""
2021-08-30 00:00:00,"",blog,RStudio Connect 2021.08.0 Python Updates,"",https://posit.co/blog/rstudio-connect-2021-08-python-updates/,""
2021-08-30 00:00:00,"",blog,RStudio Connect 2021.08.0 Custom Branding,"",https://posit.co/blog/rstudio-connect-2021-08-custom-branding/,""
2021-08-30 00:00:00,"",blog,Announcing Calendar Based Versioning for All Commercial RStudio Products,"",https://posit.co/blog/calendar-versioning-for-commercial-rstudio-products/,""
2021-08-27 00:00:00,"",blog,Practical Advice for R in Production -  Answering Your Questions,"",https://posit.co/blog/practical-advice-for-r-in-production-answering-your-questions/,""
2021-08-23 22:07:20,"",blog,Cheatsheet updates,"",https://posit.co/blog/cheat-sheet-updates/,""
2021-08-18 00:00:00,"",blog,Announcing bookdown v0.23,"",https://posit.co/blog/bookdown-release/,""
2021-08-17 22:07:21,shiny-r,blog,Using Shiny in Healthcare: Examples from the 2021 Shiny Contest,"",https://posit.co/blog/using-shiny-in-healthcare/,""
2021-08-12 00:00:00,"",blog,RStudio Voices - Julia Silge,"",https://posit.co/blog/rstudio-voices-julia-silge/,""
2021-08-10 00:00:00,"",blog,"Democratizing Data with R, Python, and Slack","",https://posit.co/blog/r-in-marketing-meetup/,""
2021-08-05 00:00:00,"",blog,RStudio Cloud: An inclusive solution for learning R,"",https://posit.co/blog/rstudio-cloud-an-inclusive-solution-for-learning-r/,""
2021-08-03 00:00:00,"",blog,R in Healthcare Meetup Q&A,"",https://posit.co/blog/r-in-healthcare-meetup-q-a/,""
2021-07-29 00:00:00,"",blog,RStudio Connect 1.9.0 - Content Curation Tools,"",https://posit.co/blog/rstudio-connect-1-9-0/,""
2021-07-27 00:00:00,shiny-r,blog,Shiny Apps from Concept to Production - An RStudio Community X-Session with Appsilon,"",https://posit.co/blog/shiny-apps-from-concept-to-production-rsutdio-community-x-session/,""
2021-07-22 00:00:00,shiny-r,blog,Top 3 Coding Best Practices from the Shiny Contest,"",https://posit.co/blog/three-shiny-best-practices-seen-in-the-shiny-contest/,""
2021-07-20 22:07:21,"",blog,Advice to aspiring sports analytics professionals,"",https://posit.co/blog/advice-to-aspiring-sports-analytics-professionals/,""
2021-07-15 00:00:00,"",blog,A CEO’s View of Open Source Data Science in the Enterprise,"",https://posit.co/blog/a-ceo-s-view-of-open-source-data-science-in-the-enterprise/,""
2021-06-28 00:00:00,dplyr,blog,RStudio Professional Drivers 1.8.0,"",https://posit.co/blog/pro-drivers-1-8-0-release/,""
2021-06-24 22:07:21,shiny-r,blog,Winners of the 3rd annual Shiny Contest,"",https://posit.co/blog/winners-of-the-3rd-annual-shiny-contest/,""
2021-06-24 00:00:00,"",blog,Strategic Analytics at Monash University: How RStudio Accelerated the Transformation,"",https://posit.co/blog/strategic-analytics-at-monash-university-how-rstudio-accelerated-the-transformation/,""
2021-06-17 22:07:21,shiny-r,blog,R in Supply Chain Management: Meetup Q&A,"",https://posit.co/blog/r-in-supply-chain-management-meetup-q-a/,""
2021-06-15 00:00:00,"",blog,Debunking the Myths of R vs. Python,"",https://posit.co/blog/debunking-the-myths-of-r-vs-python/,""
2021-06-12 22:07:21,shiny-r,blog,"Shiny, Tableau, and PowerBI: Better Business Intelligence","",https://posit.co/blog/shiny-tableau-and-powerbi-better-business-intelligence/,""
2021-06-10 00:00:00,"",blog,Building Effective Data Science Teams: Answering Your Questions,"",https://posit.co/blog/building-effective-data-science-team-answering-your-questions/,""
2021-06-09 22:07:21,posit-workbench,blog,RStudio v1.4 Update: What's New,"",https://posit.co/blog/rstudio-v1-4-update-whats-new/,""
2021-06-08 00:00:00,"",blog,Upcoming Webinar - Incorporating R into your Clinical Legacy Workflows,"",https://posit.co/blog/incorporating-r-into-your-clinical-legacy-workflows/,""
2021-06-03 00:00:00,"",blog,Building Effective Data Science Teams,"",https://posit.co/blog/building-effective-data-science-teams/,""
2021-06-02 22:07:21,"",blog,RStudio Workbench: VS Code Sessions,"",https://posit.co/blog/rstudio-workbench-vscode-sessions/,""
2021-06-02 00:00:00,posit-workbench,blog,Announcing RStudio Workbench,"",https://posit.co/blog/announcing-rstudio-workbench/,""
2021-05-27 00:00:00,shiny-python,blog,"(Re)Introducing the ""Solutions"" website","",https://posit.co/blog/re-introducing-the-solutions-website/,""
2021-05-25 00:00:00,"",blog,Centralizing your Analytics Infrastructure with eoda and Covestro,"",https://posit.co/blog/centralizing-your-analytics-infrastructure-with-eoda-and-covestro/,""
2021-05-20 00:00:00,"",blog,ASA DataFest 2021,"",https://posit.co/blog/asa-datafest-2021/,""
2021-05-18 00:00:00,shiny-r,blog,"Managing COVID Vaccine Distribution, With a Little Help From Shiny","",https://posit.co/blog/managing-covid-vaccine-distribution-with-a-little-help-from-shiny/,""
2021-05-12 00:00:00,"",blog,Code-First Data Science for the Enterprise,"",https://posit.co/blog/code-first-data-science-for-the-enterprise2/,""
2021-05-06 00:00:00,"",blog,Low Friction Package Management in Three Parts,"",https://posit.co/blog/pkg-mgmt-admins/,""
2021-05-04 00:00:00,"",blog,RStudio and APIs,"",https://posit.co/blog/rstudio-and-apis/,""
2021-05-03 00:00:00,"",blog,What's New on RStudio Cloud - May 2021,"",https://posit.co/blog/rstudio-cloud2/,""
2021-04-26 00:00:00,"",blog,Using RStudio to Amplify Digital Marketing Results,"",https://posit.co/blog/using-rstudio-to-amplify-digital-marketing-results/,""
2021-04-20 00:00:00,"",blog,New in knitr: Improved Accessibility with Image Alt Text,"",https://posit.co/blog/knitr-fig-alt/,""
2021-04-15 00:00:00,"",blog,Latest news from the R Markdown family,"",https://posit.co/blog/2021-spring-rmd-news/,""
2021-04-14 00:00:00,"",blog,Impressions from New Zealand’s R Exchange,"",https://posit.co/blog/impressions-from-new-zealand-s-r-exchange/,""
2021-04-08 00:00:00,"",blog,"Model Monitoring with R Markdown, pins, and RStudio Connect","",https://posit.co/blog/model-monitoring-with-r-markdown/,""
2021-04-06 00:00:00,"",blog,RStudio 1.4 - A quick tour,"",https://posit.co/blog/rstudio-1-4-a-quick-tour/,""
2021-04-01 00:00:00,"",blog,BI and Data Science: Deliver Insights Through Embedded Analytics,"",https://posit.co/blog/bi-and-data-science-deliver-insights-through-embedded-analytics/,""
2021-03-29 00:00:00,"",blog,plumber 1.1.0,"",https://posit.co/blog/plumber-v1-1-0/,""
2021-03-25 00:00:00,"",blog,BI and Data Science: Collaboration Using Data Handoffs,"",https://posit.co/blog/bi-and-data-science-the-handoff/,""
2021-03-18 00:00:00,"",blog,BI and Data Science: Matching Approaches to Applications,"",https://posit.co/blog/bi-and-data-science-the-tradeoffs/,""
2021-03-16 00:00:00,"",blog,R in Pharma with ProCogia X-Session Recordings are Now Available,"",https://posit.co/blog/r-in-pharma-with-procogia-x-session-recordings-are-now-available/,""
2021-03-15 00:00:00,shiny-r,blog,Mastering Shiny with Appsilon X-Session Recordings are Now Available,"",https://posit.co/blog/mastering-shiny-with-appsilon-x-session-recordings-are-now-available/,""
2021-03-11 00:00:00,shiny-r,blog,"Time to get your Shiny on, Shiny Contest 2021 is here!","",https://posit.co/blog/time-to-shiny/,""
2021-03-11 00:00:00,"",blog,BI and Open Source Data Science: Strengths and Challenges,"",https://posit.co/blog/bi-and-ds2-strengths-challenges/,""
2021-03-10 00:00:00,dplyr,blog,RStudio Professional Drivers 1.7.0,"",https://posit.co/blog/pro-drivers-1-7-0-release/,""
2021-03-04 00:00:00,"",blog,BI and Data Science: The Best of Both Worlds,"",https://posit.co/blog/bi-and-ds-part1/,""
2021-03-02 00:00:00,"",blog,Summer Internships 2021,"",https://posit.co/blog/summer-internship-2021/,""
2021-02-23 00:00:00,"",blog,Introducing the RStudio Launcher Plugin SDK,"",https://posit.co/blog/rstudio-sdk1/,""
2021-02-12 00:00:00,shiny-r,blog,Introducing Shiny App Stories,"",https://posit.co/blog/shiny-app-stories/,""
2021-02-11 00:00:00,"",blog,Painful Package Management,"",https://posit.co/blog/pkg-mgmt-pain/,""
2021-02-05 00:00:00,"",blog,The Package Management Prime Directive,"",https://posit.co/blog/pkg-mgmt-prime-directive/,""
2021-02-04 00:00:00,"",blog,What's New on RStudio Cloud - February 2021,"",https://posit.co/blog/rstudio-cloud1/,""
2021-02-01 00:00:00,shiny-r,blog,Shiny 1.6,"",https://posit.co/blog/shiny-1-6-0/,""
2021-02-01 00:00:00,"",blog,Enjoy More rstudio::global(2021),"",https://posit.co/blog/enjoy-more-rstudio-global-2021/,""
2021-01-20 00:00:00,"",blog,rstudio::global(2021) Starts Tomorrow!,"",https://posit.co/blog/rstudio-global-tomorrow/,""
2021-01-19 22:07:21,posit-workbench,blog,Announcing RStudio 1.4,"",https://posit.co/blog/announcing-rstudio-1-4/,""
2021-01-19 00:00:00,posit-workbench,blog,2020 at RStudio: A Year in Review,"",https://posit.co/blog/2020-a-year-in-review/,""
2021-01-18 00:00:00,"",blog,Announcing blogdown v1.0,"",https://posit.co/blog/blogdown-v1-0/,""
2021-01-13 00:00:00,shiny-r,blog,Shiny Server 1.5.16 Update,"",https://posit.co/blog/shiny-server-1-5-16-update/,""
2021-01-13 00:00:00,"",blog,RStudio: A Single Home for R and Python Data Science,"",https://posit.co/blog/one-home-for-r-and-python/,""
2021-01-11 00:00:00,"",blog,X-Sessions at rstudio::global,"",https://posit.co/blog/x-sessions-at-rstudio-global/,""
2021-01-07 00:00:00,"",blog,Last Call for the 2020 R Community Survey,"",https://posit.co/blog/last-call-for-the-2020-r-community-survey/,""
2021-01-06 00:00:00,"",blog,Custom Google Analytics Dashboards with R: Building The Dashboard,"",https://posit.co/blog/google-analytics-part2/,""
2020-12-23 22:07:21,ggplot2,blog,Exploring US COVID-19 cases and deaths,"",https://posit.co/blog/exploring-us-covid-19-cases/,""
2020-12-23 00:00:00,"",blog,Winners of the 2020 RStudio Table Contest,"",https://posit.co/blog/winners-of-the-2020-rstudio-table-contest/,""
2020-12-21 00:00:00,"",blog,Latest News from the R Markdown Family,"",https://posit.co/blog/rmd-news/,""
2020-12-16 00:00:00,"",blog,RStudio Connect 1.8.6 - Server API,"",https://posit.co/blog/rstudio-connect-1-8-6-server-api/,""
2020-12-16 00:00:00,"",blog,RStudio Connect 1.8.6 - Python Update,"",https://posit.co/blog/rstudio-connect-1-8-6-python-update/,""
2020-12-16 00:00:00,"",blog,RStudio Connect 1.8.6 - Deployment API,"",https://posit.co/blog/rstudio-connect-1-8-6-deployment-api/,""
2020-12-16 00:00:00,"",blog,RStudio Connect 1.8.6 - Administrator Digest,"",https://posit.co/blog/rstudio-connect-1-8-6-admin-digest/,""
2020-12-16 00:00:00,"",blog,RStudio Connect 1.8.6,"",https://posit.co/blog/rstudio-connect-1-8-6/,""
2020-12-11 00:00:00,"",blog,Announcing the 2020 R Community Survey,"",https://posit.co/blog/2020-survey-announcement/,""
2020-12-07 22:07:21,"",blog,(Re-)introducing Distill for R Markdown,"",https://posit.co/blog/distill/,""
2020-12-07 00:00:00,"",blog,RStudio Package Manager 1.2.0 - Bioconductor & PyPI,"",https://posit.co/blog/package-manager-1-2-0/,""
2020-12-02 22:07:21,"",blog,RStudio v1.4 Preview: The Little Things,"",https://posit.co/blog/rstudio-v1-4-preview-little-things/,""
2020-11-30 00:00:00,"",blog,rstudio::global(2021) Diversity Scholarships,"",https://posit.co/blog/diversity-scholarships/,""
2020-11-27 22:07:21,"",blog,Custom Google Analytics Dashboards with R: Downloading Data,"",https://posit.co/blog/google-analytics-part1/,""
2020-11-19 00:00:00,shiny-r,blog,How California Uses Shiny in Production to Fight COVID-19,"",https://posit.co/blog/using-shiny-in-production-to-monitor-covid-19/,""
2020-11-17 00:00:00,"",blog,Why RStudio Focuses on Code-Based Data Science,"",https://posit.co/blog/an-interview-with-lou-bajuk/,""
2020-11-16 00:00:00,"",blog,RStudio 1.4 Preview: New Features in RStudio Server Pro,"",https://posit.co/blog/rstudio-1-4-preview-server-pro/,""
2020-11-12 00:00:00,"",blog,Where Does RStudio Fit into Your Cloud Strategy?,"",https://posit.co/blog/cloud-strategy/,""
2020-11-10 00:00:00,shiny-r,blog,The Appsilon shiny.semantic PoContest,"",https://posit.co/blog/the-appsilon-shiny-semantic-pocontest/,""
2020-11-09 22:07:21,"",blog,RStudio 1.4 Preview: Citations,"",https://posit.co/blog/rstudio-1-4-preview-citations/,""
2020-11-04 22:07:21,"",blog,RStudio 1.4 Preview: Rainbow Parentheses,"",https://posit.co/blog/rstudio-1-4-preview-rainbow-parentheses/,""
2020-10-30 00:00:00,"",blog,Why RStudio Supports Python for Data Science,"",https://posit.co/blog/why-rstudio-supports-python/,""
2020-10-30 00:00:00,shiny-r,blog,2020 Table Contest Deadline Extended,"",https://posit.co/blog/table-contest-deadline-extended/,""
2020-10-21 22:07:21,"",blog,RStudio 1.4 Preview: Multiple Source Columns,"",https://posit.co/blog/rstudio-1-4-preview-multiple-source-columns/,""
2020-10-16 00:00:00,"",blog,rstudio::global(2021) Updates,"",https://posit.co/blog/rstudio-global-2021-updates/,""
2020-10-14 00:00:00,"",blog,RStudio v1.4 Preview: Command Palette,"",https://posit.co/blog/rstudio-v1-4-preview-command-palette/,""
2020-10-13 00:00:00,"",blog,Open Source Data Science in Investment Management,"",https://posit.co/blog/open-source-data-science-in-investment-management/,""
2020-10-08 00:00:00,shiny-python,blog,Using R to Drive Agility in Clinical Reporting: Questions and Answers,"",https://posit.co/blog/driving-agility-in-clinical-reporting-q-a/,""
2020-10-07 00:00:00,"",blog,RStudio v1.4 Preview: Python Support,"",https://posit.co/blog/rstudio-v1-4-preview-python-support/,""
2020-09-30 22:07:21,"",blog,RStudio v1.4 Preview: Visual Markdown Editing,"",https://posit.co/blog/rstudio-v1-4-preview-visual-markdown-editing/,""
2020-09-29 22:07:22,"",blog,Introducing torch for R,"",https://posit.co/blog/torch/,""
2020-09-25 00:00:00,"",blog,"RStudio Named Strong Performer in the Forrester Wave™: Notebook-Based Predictive Analytics and Machine Learning, Q3 2020","",https://posit.co/blog/forrester-wave/,""
2020-09-23 00:00:00,"",blog,Ease Uncertainty by Boosting Your Data Science Team's Skills,"",https://posit.co/blog/ease-uncertainty/,""
2020-09-17 00:00:00,"",blog,Learning Data Science with RStudio Cloud: A Student's Perspective,"",https://posit.co/blog/rstudio-cloud-a-student-perspective/,""
2020-09-15 00:00:00,"",blog,Announcing the 2020 RStudio Table Contest,"",https://posit.co/blog/announcing-the-2020-rstudio-table-contest/,""
2020-09-10 00:00:00,"",blog,Debunking R and Python Myths: Answering Your Questions,"",https://posit.co/blog/dispelling-r-and-python-myths-qanda/,""
2020-09-04 00:00:00,shiny-r,blog,3 Fun Shiny Apps for Your Long Labor Day Weekend,"",https://posit.co/blog/3-fun-shiny-apps-for-your-long-labor-day-weekend/,""
2020-08-27 00:00:00,"",blog,3 Ways to Expand Your Data Science Compute Resources,"",https://posit.co/blog/expand-your-data-science-resources/,""
2020-08-20 00:00:00,"",blog,Why Package & Environment Management is Critical for Serious Data Science,"",https://posit.co/blog/why-package-environment-management-is-critical-for-serious-data-science/,""
2020-08-17 00:00:00,"",blog,R & RStudio - The Interoperability Environment for Data Analytics,"",https://posit.co/blog/r-and-rstudio-the-interoperability-environment-for-data-analytics/,""
2020-08-13 00:00:00,"",blog,rstudio::global() talk deadline extension,"",https://posit.co/blog/rstudio-global-talk-deadline-extension/,""
2020-08-13 00:00:00,"",blog,How to Deliver Maximum Value Using R & Python,"",https://posit.co/blog/how-to-deliver-maximum-value-using-r-python/,""
2020-08-05 00:00:00,"",blog,"Do, Share, Teach, and Learn Data Science with RStudio Cloud","",https://posit.co/blog/rstudio-cloud-announcement/,""
2020-08-03 00:00:00,"",blog,RStudio Adds New R Features in Qubole's Open Data Lake,"",https://posit.co/blog/rstudio-adds-new-r-features-in-qubole-s-open-data-lake/,""
2020-07-28 00:00:00,"",blog,3 Wild-Caught R and Python Applications,"",https://posit.co/blog/practical-interoperability/,""
2020-07-21 22:07:22,shiny-r,blog,4 tips to make your Shiny dashboard faster,"",https://posit.co/blog/4-tips-to-make-your-shiny-dashboard-faster/,""
2020-07-17 00:00:00,"",blog,rstudio::global() call for talks,"",https://posit.co/blog/rstudio-global-call-for-talks/,""
2020-07-17 00:00:00,"",blog,rstudio::global(2021),"",https://posit.co/blog/rstudio-global-2021/,""
2020-07-16 00:00:00,"",blog,"sparklyr 1.3: Higher-order Functions, Avro and Custom Serializers","",https://posit.co/blog/sparklyr-1-3/,""
2020-07-15 00:00:00,"",blog,Interoperability: Getting the Most Out of Your Analytic Investments,"",https://posit.co/blog/interoperability-maximize-analytic-investments/,""
2020-07-14 00:00:00,"",blog,RStudio Connect 1.8.4,"",https://posit.co/blog/rstudio-connect-1-8-4/,""
2020-07-13 00:00:00,shiny-r,blog,Winners of the 2nd Annual Shiny Contest,"",https://posit.co/blog/winners-of-the-2nd-shiny-contest/,""
2020-07-09 00:00:00,"",blog,Why You Need a World Class IDE to Do Serious Data Science,"",https://posit.co/blog/ide-for-serious-data-science/,""
2020-07-07 00:00:00,"",blog,Interoperability in July,"",https://posit.co/blog/interoperability-july/,""
2020-07-01 00:00:00,"",blog,Announcing Public Package Manager and v1.1.6,"",https://posit.co/blog/announcing-public-package-manager/,""
2020-06-30 00:00:00,"",blog,Future-Proofing Your Data Science Team,"",https://posit.co/blog/future-proofing-your-data-science-team/,""
2020-06-24 00:00:00,"",blog,Does your Data Science Team Deliver Durable Value?,"",https://posit.co/blog/delivering-durable-value/,""
2020-06-09 00:00:00,"",blog,Is Your Data Science Team Agile?,"",https://posit.co/blog/is-your-data-science-team-agile/,""
2020-06-02 00:00:00,"",blog,Is Your Data Science Credible Enough?,"",https://posit.co/blog/is-your-data-science-credible-enough/,""
2020-05-29 00:00:00,"",blog,pins 0.4.0: Versioning,"",https://posit.co/blog/pins-0-4-0-versioning/,""
2020-05-27 00:00:00,posit-workbench,blog,RStudio 1.3 Released,"",https://posit.co/blog/rstudio-1-3-release/,""
2020-05-27 00:00:00,"",blog,The Role of the Data Scientist,"",https://posit.co/blog/role-of-the-data-scientist/,""
2020-05-19 00:00:00,"",blog,"Driving Real, Lasting Value with Serious Data Science","",https://posit.co/blog/driving-real-lasting-value-with-serious-data-science/,""
2020-05-12 00:00:00,shiny-r,blog,Equipping Your Data Science Team to Work from Home,"",https://posit.co/blog/equipping-wfh-data-science-teams/,""
2020-05-06 00:00:00,"",blog,"sparklyr 1.2: Foreach, Spark 3.0 and Databricks Connect","",https://posit.co/blog/sparklyr-1-2/,""
2020-05-05 00:00:00,tidyverse,blog,Wrangling Unruly Data: The Bane of Every Data Science Team,"",https://posit.co/blog/wrangling-unruly-data/,""
2020-04-28 00:00:00,"",blog,Avoid Irrelevancy and Fire Drills in Data Science Teams,"",https://posit.co/blog/avoid-irrelevancy-and-fire-drills-in-data-science-teams/,""
2020-04-22 00:00:00,"",blog,Getting to the Right Question,"",https://posit.co/blog/getting-to-the-right-question/,""
2020-04-17 00:00:00,"",blog,RStudio and COVID-19,"",https://posit.co/blog/rstudio-and-covid-19/,""
2020-04-16 00:00:00,"",blog,"Effective Visualizations for Credible, Data-Driven Decision Making","",https://posit.co/blog/effective-visualizations-for-credible-data-driven-decision-making/,""
2020-04-08 22:07:22,gt,blog,Great Looking Tables: gt (v0.2),"",https://posit.co/blog/great-looking-tables-gt-0-2/,""
2020-04-02 00:00:00,"",blog,RStudio Connect 1.8.2,"",https://posit.co/blog/rstudio-connect-1-8-2/,""
2020-03-18 00:00:00,shiny-r,blog,Shiny Contest 2020 deadline extended,"",https://posit.co/blog/shiny-contest-2020-deadline-extended/,""
2020-03-17 00:00:00,posit-workbench,blog,RStudio 1.3 Preview: The Little Things,"",https://posit.co/blog/rstudio-1-3-the-little-things/,""
2020-03-10 00:00:00,posit-workbench,blog,RStudio 1.3 Preview: Remote Sessions in RStudio Desktop Pro,"",https://posit.co/blog/rstudio-1-3-preview-desktop-pro/,""
2020-03-04 00:00:00,posit-workbench,blog,RStudio 1.3 Preview: Accessibility,"",https://posit.co/blog/rstudio-1-3-preview-accessibility/,""
2020-02-27 00:00:00,"",blog,RStudio Package Manager 1.1.2 - Windows,"",https://posit.co/blog/rstudio-package-manager-1-1-2-windows/,""
2020-02-25 00:00:00,posit-workbench,blog,RStudio 1.3 Preview: Integrated Tutorials,"",https://posit.co/blog/rstudio-1-3-integrated-tutorials/,""
2020-02-18 22:07:22,posit-workbench,blog,RStudio 1.3 Preview: Configuration and Settings,"",https://posit.co/blog/rstudio-1-3-preview-configuration/,""
2020-02-12 00:00:00,shiny-r,blog,Shiny Contest 2020 is here!,"",https://posit.co/blog/shiny-contest-2020-is-here/,""
2020-02-11 00:00:00,posit-workbench,blog,RStudio 1.3 Preview: Real Time Spellchecking,"",https://posit.co/blog/rstudio-1-3-preview-real-time-spellchecking/,""
2020-01-29 22:07:22,"",blog,"RStudio, PBC","",https://posit.co/blog/rstudio-pbc/,""
2020-01-29 00:00:00,"",blog,"sparklyr 1.1: Foundations, Books, Lakes and Barriers","",https://posit.co/blog/sparklyr-1-1/,""
2020-01-22 00:00:00,"",blog,RStudio Connect 1.8.0,"",https://posit.co/blog/rstudio-connect-1-8-0/,""
